source_id,request_id,url,source_type,title,publisher,retrieval_date,quality_score,relevance_score
src-01792,req-0067,https://gov.example/research/semiconductors/01792,regulatory,Semiconductors: Pricing & Demand update for Southeast Asia,Research publication,2024-01-28,80,74
src-01793,req-0315,https://company.example/research/consumer-goods/01793,company source,Consumer Goods: Value Leakage update for Middle East,Research publication,2024-05-25,77,70
src-01794,req-0348,https://company.example/research/telecom/01794,news,Telecom: Competitor Movement update for Europe,Market data provider,2025-12-15,94,81
src-01795,req-0099,https://industry.example/research/e-commerce/01795,industry source,E-commerce: Product Launches update for Japan,Company filing,2026-06-10,95,76
src-01796,req-0457,https://research.example/research/consumer-goods/01796,industry source,Consumer Goods: Customer Behavior update for Southeast Asia,Investor presentation,2026-02-24,97,98
src-01797,req-0469,https://regulator.example/research/automotive/01797,regulatory,Automotive: Operational Efficiency update for Canada,Investor presentation,2024-06-07,82,91
src-01798,req-0420,https://gov.example/research/fintech/01798,company source,FinTech: Operational Efficiency update for Global,Industry association,2025-10-15,79,89
src-01799,req-0313,https://news.example/research/consumer-goods/01799,company source,Consumer Goods: Operational Efficiency update for United Kingdom,Company newsroom,2026-05-04,93,77
src-01800,req-0275,https://news.example/research/semiconductors/01800,research report,Semiconductors: Value Leakage update for Middle East,Financial press,2024-08-25,93,66
src-01801,req-0355,https://gov.example/research/logistics/01801,industry source,Logistics: Pricing & Demand update for Middle East,Regulatory authority,2025-01-25,98,64
src-01802,req-0210,https://gov.example/research/banking/01802,company source,Banking: Risk & Exposure update for Middle East,Market data provider,2026-07-15,94,74
src-01803,req-0468,https://research.example/research/e-commerce/01803,industry source,E-commerce: Partnerships update for Southeast Asia,Investor presentation,2024-02-13,62,88
src-01804,req-0479,https://industry.example/research/healthcare-technology/01804,regulatory,Healthcare Technology: Investment Trends update for United Kingdom,Regulatory authority,2026-03-18,97,55
src-01805,req-0262,https://gov.example/research/fintech/01805,regulatory,FinTech: Working Capital update for United Kingdom,Trade publication,2025-08-23,85,94
src-01806,req-0216,https://regulator.example/research/telecom/01806,government,Telecom: Partnerships update for Global,Market data provider,2024-05-24,87,87
src-01807,req-0314,https://industry.example/research/e-commerce/01807,research report,E-commerce: Supply Chain update for Global,Trade publication,2024-12-30,97,92
src-01808,req-0409,https://regulator.example/research/automotive/01808,government,Automotive: Market Size update for Canada,Government statistics,2024-07-03,62,56
src-01809,req-0367,https://research.example/research/banking/01809,research report,Banking: Working Capital update for United States,Investor presentation,2026-03-28,86,95
src-01810,req-0214,https://company.example/research/logistics/01810,research report,Logistics: Partnerships update for Middle East,Research publication,2024-10-16,84,68
src-01811,req-0389,https://regulator.example/research/semiconductors/01811,industry source,Semiconductors: Market Growth update for Southeast Asia,Market data provider,2026-07-12,97,91
src-01812,req-0263,https://research.example/research/logistics/01812,research report,Logistics: Market Growth update for Europe,Financial press,2025-05-12,75,82
src-01813,req-0193,https://gov.example/research/generative-ai/01813,news,Generative AI: Risk & Exposure update for Australia,Financial press,2025-05-21,79,88
src-01814,req-0053,https://industry.example/research/healthcare-technology/01814,regulatory,Healthcare Technology: Technology Adoption update for India,Research publication,2025-09-04,71,89
src-01815,req-0135,https://gov.example/research/fintech/01815,news,FinTech: Customer Behavior update for United States,Regulatory authority,2025-12-13,67,56
src-01816,req-0370,https://regulator.example/research/telecom/01816,industry source,Telecom: Technology Adoption update for India,Company filing,2025-01-05,88,77
src-01817,req-0493,https://news.example/research/fintech/01817,regulatory,FinTech: Market Growth update for Middle East,Industry association,2026-04-04,64,65
src-01818,req-0377,https://regulator.example/research/e-commerce/01818,industry source,E-commerce: Operational Efficiency update for Canada,Investor presentation,2024-07-08,98,82
src-01819,req-0345,https://gov.example/research/semiconductors/01819,research report,Semiconductors: Supply Chain update for United States,Market data provider,2024-04-19,67,62
src-01820,req-0338,https://news.example/research/e-commerce/01820,government,E-commerce: Product Launches update for Canada,Trade publication,2026-03-11,91,97
src-01821,req-0335,https://gov.example/research/cybersecurity/01821,regulatory,Cybersecurity: Market Growth update for India,Investor presentation,2024-10-18,63,57
src-01822,req-0021,https://gov.example/research/telecom/01822,research report,Telecom: Investment Trends update for Australia,Company newsroom,2025-01-27,85,75
src-01823,req-0461,https://regulator.example/research/fintech/01823,news,FinTech: Operational Efficiency update for Southeast Asia,Company filing,2024-07-26,65,59
src-01824,req-0282,https://gov.example/research/cloud-computing/01824,government,Cloud Computing: Product Launches update for India,Company filing,2026-07-02,70,78
src-01825,req-0052,https://company.example/research/cloud-computing/01825,news,Cloud Computing: Regulation update for United States,Investor presentation,2024-05-01,71,97
src-01826,req-0263,https://industry.example/research/logistics/01826,government,Logistics: Product Launches update for Europe,Government statistics,2024-09-18,85,95
src-01827,req-0391,https://research.example/research/cybersecurity/01827,research report,Cybersecurity: Market Growth update for Japan,Financial press,2026-08-10,67,58
src-01828,req-0003,https://research.example/research/automotive/01828,company source,Automotive: Regulation update for Japan,Industry association,2024-12-05,67,75
src-01829,req-0295,https://regulator.example/research/logistics/01829,news,Logistics: Technology Adoption update for Europe,Research publication,2026-01-03,88,67
src-01830,req-0089,https://regulator.example/research/healthcare-technology/01830,regulatory,Healthcare Technology: Investment Trends update for Global,Trade publication,2025-06-13,99,92
src-01831,req-0224,https://gov.example/research/e-commerce/01831,research report,E-commerce: Value Leakage update for Canada,Government statistics,2024-03-22,79,58
src-01832,req-0217,https://news.example/research/banking/01832,research report,Banking: Operational Efficiency update for Australia,Research publication,2025-05-10,99,82
src-01833,req-0032,https://gov.example/research/automotive/01833,news,Automotive: Pricing & Demand update for Global,Research publication,2026-04-30,92,74
src-01834,req-0171,https://company.example/research/consumer-goods/01834,company source,Consumer Goods: Product Launches update for Southeast Asia,Industry association,2024-06-10,79,70
src-01835,req-0497,https://research.example/research/banking/01835,company source,Banking: Risk & Exposure update for Europe,Trade publication,2025-08-31,69,74
src-01836,req-0123,https://news.example/research/generative-ai/01836,research report,Generative AI: Market Growth update for Japan,Financial press,2026-01-06,62,63
src-01837,req-0358,https://research.example/research/automotive/01837,industry source,Automotive: Investment Trends update for United States,Research publication,2026-04-26,96,82
src-01838,req-0344,https://research.example/research/industrial-automation/01838,regulatory,Industrial Automation: Market Size update for Southeast Asia,Trade publication,2025-12-05,95,71
src-01839,req-0020,https://regulator.example/research/banking/01839,news,Banking: Competitor Movement update for Australia,Investor presentation,2024-10-22,62,79
src-01840,req-0359,https://news.example/research/telecom/01840,research report,Telecom: Value Leakage update for United Kingdom,Industry association,2024-06-04,87,63
src-01841,req-0047,https://company.example/research/banking/01841,company source,Banking: Operational Efficiency update for Southeast Asia,Investor presentation,2025-12-14,67,58
src-01842,req-0228,https://regulator.example/research/semiconductors/01842,company source,Semiconductors: Value Leakage update for India,Market data provider,2025-05-31,72,90
src-01843,req-0033,https://research.example/research/automotive/01843,research report,Automotive: Operational Efficiency update for Australia,Investor presentation,2024-04-02,94,88
src-01844,req-0493,https://news.example/research/fintech/01844,company source,FinTech: Competitor Movement update for Middle East,Government statistics,2024-01-24,80,92
src-01845,req-0060,https://company.example/research/banking/01845,company source,Banking: Operational Efficiency update for United Kingdom,Investor presentation,2024-09-27,98,59
src-01846,req-0294,https://company.example/research/electric-vehicles/01846,regulatory,Electric Vehicles: Investment Trends update for Global,Government statistics,2025-02-10,65,59
src-01847,req-0166,https://industry.example/research/e-commerce/01847,industry source,E-commerce: Regulation update for India,Regulatory authority,2024-06-04,77,86
